equipment_id,hospital_id,equipment_name,manufacturer,purchase_date,maintenance_due,status,cost,source_file
4109,42,Hospital Bed,Philips,2021-03-28,2023-01-10,Under Maintenance,3623935.28,equipment.csv
4110,42,Oxygen Concentrator,GE Healthcare,2019-04-03,2020-07-19,Out of Service,4930409.88,equipment.csv
4111,42,Ventilator,Philips,2015-06-05,2016-09-05,Out of Service,728539.78,equipment.csv
4112,42,Ultrasound Machine,Dräger,2015-11-16,2016-07-08,Out of Service,13401407.34,equipment.csv
4113,42,Dialysis Machine,Siemens,2019-11-21,2021-03-29,Under Maintenance,13271741.48,equipment.csv
4114,42,CT Scanner,Philips,2023-01-18,2023-08-18,Under Maintenance,970747.7,equipment.csv
4115,42,Oxygen Concentrator,Medtronic,2021-10-14,2023-09-16,Out of Service,882673.18,equipment.csv
4116,42,X-Ray Machine,Dräger,2020-08-11,2022-05-07,Under Maintenance,17821247.79,equipment.csv
4117,42,Dialysis Machine,Mindray,2015-12-12,2017-03-11,Operational,15046136.83,equipment.csv
4118,42,Hospital Bed,Siemens,2012-10-29,2014-03-21,Out of Service,4917075.56,equipment.csv
4119,42,MRI Scanner,Fresenius,2025-01-27,2026-03-04,Out of Service,11480397.53,equipment.csv
4120,42,Incubator,Mindray,2021-04-29,2022-08-19,Out of Service,10050881.89,equipment.csv
4121,42,CT Scanner,Philips,2014-10-23,2015-07-26,Out of Service,23606901.65,equipment.csv
4122,42,Operating Table,Mindray,2025-10-18,2026-08-15,Operational,15502285.59,equipment.csv
4123,42,Anesthesia Machine,Philips,2013-05-27,2013-12-09,Operational,17533642.7,equipment.csv
4124,42,Ventilator,Dräger,2024-04-15,2024-10-28,Under Maintenance,4918502.77,equipment.csv
4125,42,CT Scanner,Siemens,2011-12-04,2013-09-07,Operational,832844.83,equipment.csv
4126,42,Infusion Pump,GE Healthcare,2015-05-31,2017-03-12,Under Maintenance,13037453.44,equipment.csv
4127,42,Ventilator,GE Healthcare,2016-07-18,2017-06-16,Under Maintenance,7346101.36,equipment.csv
4128,42,CT Scanner,Baxter,2024-12-02,2025-12-20,Operational,964796.0,equipment.csv
4129,42,Operating Table,Baxter,2017-06-29,2018-01-28,Out of Service,12614867.11,equipment.csv
4130,42,Anesthesia Machine,Dräger,2013-05-20,2013-12-19,Out of Service,24508419.5,equipment.csv
4131,42,Oxygen Concentrator,Dräger,2019-10-08,2021-10-04,Operational,12822880.87,equipment.csv
4132,42,Ultrasound Machine,Dräger,2025-11-12,2027-06-15,Out of Service,24458918.24,equipment.csv
4133,42,Ultrasound Machine,Fresenius,2016-09-01,2018-07-07,Under Maintenance,3329957.22,equipment.csv
4134,42,Operating Table,Medtronic,2012-08-31,2014-03-03,Operational,15772097.49,equipment.csv
4135,42,MRI Scanner,Dräger,2018-08-03,2020-01-17,Out of Service,21800062.96,equipment.csv
4136,42,Ventilator,Fresenius,2015-07-17,2016-04-08,Out of Service,2758979.04,equipment.csv
4137,42,CT Scanner,Philips,2020-10-14,2021-09-17,Out of Service,12708760.79,equipment.csv
4138,42,CT Scanner,Siemens,2012-04-07,2013-05-12,Under Maintenance,11673027.12,equipment.csv
4139,42,X-Ray Machine,Medtronic,2017-12-09,2019-06-12,Under Maintenance,11730586.78,equipment.csv
4140,42,Patient Monitor,Philips,2016-05-21,2017-08-25,Operational,22320766.41,equipment.csv
4141,42,Anesthesia Machine,Baxter,2024-01-14,2024-10-30,Under Maintenance,9698390.69,equipment.csv
4142,43,Infusion Pump,Medtronic,2012-01-08,2013-10-28,Under Maintenance,717117.0,equipment.csv
4143,43,ECG Machine,Fresenius,2022-02-12,2022-09-03,Out of Service,13890613.33,equipment.csv
4144,43,CT Scanner,Siemens,2013-08-12,2015-06-01,Under Maintenance,536830.02,equipment.csv
4145,43,Anesthesia Machine,Philips,2019-08-24,2020-06-23,Under Maintenance,17475017.4,equipment.csv
4146,43,Operating Table,Dräger,2021-02-27,2021-09-22,Out of Service,2399826.1,equipment.csv
4147,43,Ventilator,Medtronic,2024-09-01,2026-04-02,Out of Service,10080945.72,equipment.csv
4148,43,Hospital Bed,Fresenius,2026-02-11,2027-01-21,Operational,17813412.98,equipment.csv
4149,43,Oxygen Concentrator,GE Healthcare,2020-10-18,2022-08-24,Under Maintenance,18548503.48,equipment.csv
4150,43,X-Ray Machine,Baxter,2023-09-04,2024-03-29,Operational,18288563.98,equipment.csv
4151,43,CT Scanner,Dräger,2015-08-19,2016-07-08,Out of Service,9403512.97,equipment.csv
4152,43,Oxygen Concentrator,Baxter,2021-11-26,2022-07-09,Operational,24991857.57,equipment.csv
4153,43,Incubator,Dräger,2020-07-04,2022-05-16,Out of Service,23512328.98,equipment.csv
4154,43,Defibrillator,Fresenius,2013-04-25,2014-01-02,Operational,12123316.91,equipment.csv
4155,43,Anesthesia Machine,Baxter,2014-11-06,2015-12-29,Operational,1059360.21,equipment.csv
4156,43,Dialysis Machine,Philips,2013-09-27,2014-12-11,Under Maintenance,22967694.31,equipment.csv
4157,43,Infusion Pump,GE Healthcare,2018-11-15,2019-12-14,Out of Service,13894503.45,equipment.csv
4158,43,Operating Table,Medtronic,2017-05-04,2018-04-21,Under Maintenance,13767968.26,equipment.csv
4159,43,Oxygen Concentrator,Medtronic,2015-05-25,2016-05-30,Under Maintenance,23702057.34,equipment.csv
4160,43,Ultrasound Machine,Medtronic,2024-08-18,2025-08-10,Operational,21768695.19,equipment.csv
4161,43,Hospital Bed,Baxter,2023-10-24,2025-04-01,Operational,4370848.17,equipment.csv
4162,43,X-Ray Machine,GE Healthcare,2022-01-13,2022-07-28,Operational,2282943.82,equipment.csv
4163,43,Incubator,Philips,2025-11-15,2027-03-31,Operational,16709309.03,equipment.csv
4164,43,X-Ray Machine,Medtronic,2016-11-23,2017-08-22,Operational,20713656.57,equipment.csv
4165,43,MRI Scanner,Baxter,2016-09-28,2017-11-13,Operational,2574490.88,equipment.csv
4166,43,Ultrasound Machine,Philips,2021-07-03,2022-04-12,Under Maintenance,384911.19,equipment.csv
4167,43,Ventilator,Dräger,2015-10-12,2016-04-15,Under Maintenance,4385412.31,equipment.csv
4168,43,ECG Machine,Fresenius,2020-09-29,2021-09-06,Out of Service,24065521.35,equipment.csv
4169,43,Operating Table,GE Healthcare,2024-10-14,2026-05-01,Out of Service,3630341.04,equipment.csv
4170,43,ECG Machine,Dräger,2014-03-02,2015-03-18,Operational,8873921.7,equipment.csv
4171,43,Patient Monitor,Siemens,2025-03-29,2026-03-03,Out of Service,5185987.25,equipment.csv
4172,43,Defibrillator,GE Healthcare,2018-11-19,2019-12-23,Out of Service,3599289.14,equipment.csv
4173,43,Dialysis Machine,Siemens,2014-03-08,2015-11-19,Under Maintenance,19841342.54,equipment.csv
4174,43,Ultrasound Machine,Fresenius,2018-12-23,2020-06-02,Out of Service,18717581.09,equipment.csv
4175,43,ECG Machine,Medtronic,2024-07-14,2025-04-21,Under Maintenance,20652632.78,equipment.csv
4176,43,ECG Machine,GE Healthcare,2015-07-30,2016-04-14,Out of Service,17569384.6,equipment.csv
4177,43,Patient Monitor,Dräger,2023-09-25,2024-08-17,Under Maintenance,12767259.3,equipment.csv
4178,43,Operating Table,Mindray,2017-08-26,2018-11-12,Out of Service,19156895.78,equipment.csv
4179,43,Defibrillator,Mindray,2015-06-22,2017-01-11,Operational,17600626.38,equipment.csv
4180,43,Operating Table,Fresenius,2017-02-21,2018-06-22,Under Maintenance,577534.99,equipment.csv
4181,43,ECG Machine,Baxter,2022-06-01,2024-03-19,Operational,4766581.56,equipment.csv
4182,43,X-Ray Machine,Medtronic,2015-10-09,2016-05-11,Under Maintenance,283379.32,equipment.csv
4183,43,Ultrasound Machine,GE Healthcare,2022-12-04,2023-10-04,Operational,456850.14,equipment.csv
4184,43,Ultrasound Machine,Fresenius,2014-12-08,2016-12-02,Out of Service,16454324.39,equipment.csv
4185,43,Ventilator,Baxter,2016-01-20,2017-12-13,Under Maintenance,22980908.71,equipment.csv
4186,43,Patient Monitor,Siemens,2025-01-02,2026-02-03,Out of Service,241238.84,equipment.csv
4187,43,CT Scanner,Siemens,2018-01-18,2019-11-01,Under Maintenance,3021285.31,equipment.csv
4188,43,CT Scanner,Dräger,2020-11-29,2022-11-25,Out of Service,289703.56,equipment.csv
4189,43,Anesthesia Machine,Fresenius,2018-07-08,2020-01-23,Operational,7695068.41,equipment.csv
4190,43,ECG Machine,Mindray,2023-12-05,2025-07-01,Operational,8925595.64,equipment.csv
4191,43,Hospital Bed,GE Healthcare,2015-05-29,2016-09-02,Under Maintenance,10371962.66,equipment.csv
4192,43,CT Scanner,Siemens,2012-11-08,2013-05-13,Out of Service,20933371.87,equipment.csv
4193,43,Patient Monitor,Dräger,2012-01-31,2013-09-22,Out of Service,19942992.13,equipment.csv
4194,43,Oxygen Concentrator,Philips,2011-08-19,2013-01-20,Under Maintenance,22262313.13,equipment.csv
4195,43,Defibrillator,Siemens,2020-02-04,2021-07-07,Operational,14435443.32,equipment.csv
4196,43,CT Scanner,Siemens,2026-05-01,2027-09-13,Out of Service,21596175.43,equipment.csv
4197,43,Hospital Bed,Siemens,2012-05-11,2014-04-16,Under Maintenance,13638921.62,equipment.csv
4198,43,Ventilator,Dräger,2012-06-14,2013-12-24,Operational,9087468.23,equipment.csv
4199,43,Ventilator,Medtronic,2012-09-03,2013-08-21,Operational,7370441.85,equipment.csv
4200,43,Patient Monitor,Fresenius,2018-07-18,2019-09-07,Under Maintenance,22771723.27,equipment.csv
4201,43,Dialysis Machine,Medtronic,2022-02-15,2023-11-11,Under Maintenance,2014268.12,equipment.csv
4202,43,Ultrasound Machine,Mindray,2019-02-08,2019-08-19,Under Maintenance,18953526.05,equipment.csv
4203,43,Ultrasound Machine,Mindray,2023-04-03,2024-05-11,Under Maintenance,7653995.03,equipment.csv
4204,43,Defibrillator,Baxter,2019-02-12,2020-01-18,Under Maintenance,11111347.22,equipment.csv
4205,43,Infusion Pump,GE Healthcare,2019-03-25,2020-07-12,Operational,8110089.13,equipment.csv
4206,43,Dialysis Machine,Dräger,2021-02-14,2022-05-16,Out of Service,16700112.35,equipment.csv
4207,43,Oxygen Concentrator,Philips,2017-10-07,2018-07-29,Out of Service,12189553.37,equipment.csv
4208,43,Infusion Pump,Fresenius,2025-08-06,2026-07-14,Under Maintenance,18608965.73,equipment.csv
4209,43,X-Ray Machine,Baxter,2024-11-21,2025-07-19,Operational,353749.75,equipment.csv
4210,43,Ultrasound Machine,Baxter,2022-03-19,2023-09-29,Under Maintenance,12656964.98,equipment.csv
4211,43,Ventilator,Mindray,2016-04-30,2018-01-09,Out of Service,6976331.16,equipment.csv
4212,43,Ultrasound Machine,Baxter,2017-12-07,2019-04-28,Operational,8508919.55,equipment.csv
4213,43,Incubator,Mindray,2020-04-25,2021-08-16,Under Maintenance,5022627.93,equipment.csv
4214,43,Ultrasound Machine,Mindray,2015-01-03,2016-02-12,Out of Service,21874074.46,equipment.csv
4215,43,Hospital Bed,Dräger,2011-10-30,2013-04-24,Out of Service,16032678.06,equipment.csv
4216,43,Incubator,Fresenius,2022-04-01,2023-12-26,Operational,21402932.29,equipment.csv
4217,43,Patient Monitor,Baxter,2019-10-17,2020-09-23,Operational,18640055.38,equipment.csv
4218,43,Defibrillator,GE Healthcare,2013-04-13,2015-03-02,Out of Service,20028457.76,equipment.csv
4219,43,Infusion Pump,Baxter,2021-07-08,2022-06-12,Out of Service,23248495.03,equipment.csv
4220,43,CT Scanner,Siemens,2015-11-14,2017-09-10,Under Maintenance,4153197.51,equipment.csv
4221,43,Infusion Pump,Dräger,2018-04-18,2020-04-12,Operational,2360899.86,equipment.csv
4222,43,Incubator,Siemens,2013-03-08,2014-07-12,Operational,13248050.7,equipment.csv
4223,43,MRI Scanner,Mindray,2018-03-06,2019-10-25,Operational,687298.68,equipment.csv
4224,43,Oxygen Concentrator,Dräger,2021-09-13,2022-10-30,Out of Service,17638518.01,equipment.csv
4225,43,MRI Scanner,Mindray,2020-08-16,2022-02-21,Under Maintenance,13805864.7,equipment.csv
4226,43,Oxygen Concentrator,Dräger,2018-05-05,2019-04-29,Operational,19497039.58,equipment.csv
4227,43,MRI Scanner,Mindray,2026-03-18,2027-06-20,Operational,9065064.89,equipment.csv
4228,43,ECG Machine,Dräger,2019-02-14,2020-06-14,Out of Service,4246861.2,equipment.csv
4229,43,Incubator,Dräger,2019-05-21,2020-01-06,Under Maintenance,19571840.65,equipment.csv
4230,43,Patient Monitor,GE Healthcare,2024-12-04,2025-11-15,Operational,20109175.61,equipment.csv
4231,43,Ultrasound Machine,Medtronic,2015-09-28,2017-01-30,Out of Service,16854647.24,equipment.csv
4232,43,Infusion Pump,Siemens,2019-09-06,2021-09-04,Out of Service,4012610.73,equipment.csv
4233,43,X-Ray Machine,Dräger,2025-06-15,2026-02-10,Out of Service,4995275.8,equipment.csv
4234,43,ECG Machine,Fresenius,2020-08-19,2022-07-26,Out of Service,4123615.72,equipment.csv
4235,43,MRI Scanner,Philips,2023-04-23,2023-11-29,Operational,23674668.2,equipment.csv
4236,43,Incubator,GE Healthcare,2024-05-19,2026-02-12,Out of Service,22198832.4,equipment.csv
4237,43,Incubator,Siemens,2020-01-23,2021-05-01,Operational,18452236.8,equipment.csv
4238,43,Ventilator,Baxter,2018-07-16,2019-08-06,Operational,24359236.18,equipment.csv
4239,43,Anesthesia Machine,Baxter,2020-08-28,2021-09-20,Operational,8158312.73,equipment.csv
4240,43,Anesthesia Machine,Fresenius,2025-01-08,2026-02-11,Out of Service,6057555.61,equipment.csv
4241,43,MRI Scanner,Dräger,2020-12-13,2021-08-29,Under Maintenance,15051322.07,equipment.csv
4242,43,Anesthesia Machine,Philips,2022-12-26,2024-02-04,Out of Service,5772286.56,equipment.csv
4243,43,Ultrasound Machine,Dräger,2012-12-22,2014-05-28,Operational,2368358.22,equipment.csv
4244,43,Anesthesia Machine,Fresenius,2015-11-09,2017-02-21,Out of Service,1332291.35,equipment.csv
4245,43,CT Scanner,Dräger,2024-04-20,2026-02-15,Out of Service,8270311.66,equipment.csv
4246,43,Defibrillator,Dräger,2025-07-27,2026-09-28,Out of Service,4310007.43,equipment.csv
4247,43,ECG Machine,Dräger,2018-07-09,2019-09-27,Out of Service,1220919.53,equipment.csv
4248,43,CT Scanner,Mindray,2018-07-03,2020-01-30,Out of Service,8916243.83,equipment.csv
4249,43,Anesthesia Machine,Siemens,2026-01-03,2027-12-14,Out of Service,5939536.99,equipment.csv
4250,43,Incubator,Dräger,2019-06-26,2021-01-27,Operational,7584185.74,equipment.csv
4251,43,MRI Scanner,GE Healthcare,2012-01-27,2013-11-08,Operational,12843788.92,equipment.csv
4252,43,X-Ray Machine,Fresenius,2025-03-23,2026-07-14,Operational,4285817.08,equipment.csv
4253,43,Patient Monitor,Fresenius,2022-07-19,2023-08-25,Under Maintenance,9244791.68,equipment.csv
4254,43,Patient Monitor,GE Healthcare,2020-03-25,2020-12-08,Operational,5369436.46,equipment.csv
4255,43,X-Ray Machine,Baxter,2015-06-21,2016-12-26,Out of Service,24699171.2,equipment.csv
4256,44,Anesthesia Machine,Dräger,2017-10-18,2018-09-11,Under Maintenance,20654271.66,equipment.csv
4257,44,Defibrillator,Baxter,2013-08-30,2014-05-28,Operational,12013479.21,equipment.csv
4258,44,Patient Monitor,Siemens,2015-02-24,2015-10-23,Operational,15728302.75,equipment.csv
4259,44,Oxygen Concentrator,GE Healthcare,2014-08-25,2016-03-26,Under Maintenance,10508989.24,equipment.csv
4260,44,ECG Machine,Fresenius,2016-11-25,2018-01-31,Under Maintenance,996693.07,equipment.csv
4261,44,Infusion Pump,Siemens,2017-08-13,2019-07-29,Under Maintenance,11108306.99,equipment.csv
4262,44,Oxygen Concentrator,Philips,2026-05-10,2026-12-14,Out of Service,24209037.22,equipment.csv
4263,44,Patient Monitor,Dräger,2017-07-28,2018-05-21,Operational,1312790.25,equipment.csv
4264,44,Patient Monitor,Baxter,2022-07-16,2023-07-28,Operational,24049905.13,equipment.csv
4265,44,X-Ray Machine,Baxter,2014-03-27,2015-08-22,Under Maintenance,174830.44,equipment.csv
4266,44,CT Scanner,Baxter,2012-04-05,2014-02-19,Operational,3165753.78,equipment.csv
4267,44,Oxygen Concentrator,Medtronic,2014-01-09,2015-08-08,Out of Service,8681216.97,equipment.csv
4268,44,Incubator,Fresenius,2018-07-03,2019-05-19,Operational,13003342.03,equipment.csv
4269,44,Oxygen Concentrator,Fresenius,2018-02-24,2019-05-19,Under Maintenance,13287620.77,equipment.csv
4270,44,X-Ray Machine,Medtronic,2024-06-13,2025-03-01,Out of Service,19630870.96,equipment.csv
4271,44,ECG Machine,GE Healthcare,2021-08-26,2022-05-23,Operational,15002469.66,equipment.csv
4272,44,Ultrasound Machine,Siemens,2015-12-01,2017-09-14,Out of Service,8852364.69,equipment.csv
4273,44,Oxygen Concentrator,Medtronic,2016-09-17,2018-05-16,Under Maintenance,2591405.97,equipment.csv
4274,44,Operating Table,Baxter,2019-11-21,2020-09-01,Under Maintenance,8811659.53,equipment.csv
4275,44,X-Ray Machine,Baxter,2019-06-26,2020-12-30,Under Maintenance,5492762.36,equipment.csv
4276,44,X-Ray Machine,GE Healthcare,2026-02-18,2027-08-12,Under Maintenance,19410780.46,equipment.csv
4277,44,ECG Machine,Philips,2017-03-08,2018-03-07,Operational,21769712.25,equipment.csv
4278,44,Infusion Pump,Siemens,2017-08-30,2019-04-14,Out of Service,12673689.33,equipment.csv
4279,44,Anesthesia Machine,Baxter,2016-11-03,2017-08-10,Under Maintenance,19669538.44,equipment.csv
4280,44,X-Ray Machine,Mindray,2013-02-16,2014-08-02,Out of Service,15465563.89,equipment.csv
4281,44,Operating Table,Baxter,2012-05-13,2013-02-27,Operational,10618590.72,equipment.csv
4282,44,Operating Table,Baxter,2013-04-09,2014-10-16,Out of Service,7379648.09,equipment.csv
4283,44,CT Scanner,Medtronic,2023-12-03,2024-07-03,Out of Service,23632438.32,equipment.csv
4284,44,CT Scanner,Mindray,2011-10-09,2013-09-23,Out of Service,8349072.69,equipment.csv
4285,44,Patient Monitor,Siemens,2012-06-19,2013-01-08,Operational,6366741.23,equipment.csv
4286,44,Anesthesia Machine,Mindray,2011-09-30,2013-02-11,Operational,14127093.66,equipment.csv
4287,44,Defibrillator,Siemens,2019-10-28,2021-04-01,Out of Service,22549433.97,equipment.csv
4288,44,Ventilator,Fresenius,2020-05-07,2021-07-08,Out of Service,10657904.59,equipment.csv
4289,44,Ultrasound Machine,Philips,2018-10-30,2020-05-28,Under Maintenance,18477232.8,equipment.csv
4290,44,Oxygen Concentrator,Mindray,2017-08-09,2018-03-16,Out of Service,19296912.13,equipment.csv
4291,44,Infusion Pump,Mindray,2014-04-10,2015-05-19,Under Maintenance,8939277.62,equipment.csv
4292,44,X-Ray Machine,Medtronic,2015-12-18,2017-01-09,Under Maintenance,24549070.68,equipment.csv
4293,44,Ventilator,Mindray,2017-06-24,2019-04-23,Under Maintenance,13049055.16,equipment.csv
4294,44,Infusion Pump,Dräger,2015-05-10,2016-08-08,Operational,7964692.22,equipment.csv
4295,44,Ventilator,Baxter,2018-08-08,2019-09-12,Operational,20584455.14,equipment.csv
4296,44,Hospital Bed,Baxter,2018-09-29,2020-05-12,Out of Service,19560869.62,equipment.csv
4297,44,Patient Monitor,Dräger,2024-10-30,2025-11-27,Under Maintenance,15116383.88,equipment.csv
4298,44,X-Ray Machine,Mindray,2017-03-16,2018-04-01,Out of Service,4081559.57,equipment.csv
4299,44,ECG Machine,GE Healthcare,2015-09-23,2016-05-15,Operational,42312.07,equipment.csv
4300,44,X-Ray Machine,Philips,2021-12-18,2023-01-18,Under Maintenance,3686492.39,equipment.csv
4301,44,Anesthesia Machine,Philips,2014-01-26,2015-04-30,Operational,20033952.85,equipment.csv
4302,44,Anesthesia Machine,Dräger,2021-08-13,2022-10-21,Operational,1732859.86,equipment.csv
4303,44,Ultrasound Machine,Baxter,2020-04-04,2020-10-26,Operational,8653445.39,equipment.csv
4304,44,Anesthesia Machine,Baxter,2016-08-26,2017-11-21,Operational,12387379.57,equipment.csv
4305,44,Oxygen Concentrator,Medtronic,2012-10-12,2014-05-24,Operational,22280483.72,equipment.csv
4306,44,ECG Machine,GE Healthcare,2016-08-28,2018-07-10,Out of Service,4040459.44,equipment.csv
4307,44,X-Ray Machine,Philips,2020-11-07,2022-03-24,Operational,3474238.74,equipment.csv
4308,44,ECG Machine,Dräger,2020-12-30,2022-09-08,Operational,24499916.4,equipment.csv
4309,44,Hospital Bed,Fresenius,2021-01-18,2022-08-30,Under Maintenance,23438483.59,equipment.csv
4310,44,Oxygen Concentrator,Siemens,2025-09-21,2026-04-23,Operational,8596401.12,equipment.csv
4311,44,Operating Table,Baxter,2020-04-02,2021-07-30,Out of Service,11259665.68,equipment.csv
4312,44,Hospital Bed,Mindray,2013-01-16,2013-08-19,Under Maintenance,23864736.02,equipment.csv
4313,44,ECG Machine,GE Healthcare,2017-12-16,2018-08-11,Under Maintenance,4137600.31,equipment.csv
4314,44,Patient Monitor,Baxter,2018-04-26,2020-01-15,Out of Service,4179305.79,equipment.csv
4315,44,Ventilator,Mindray,2020-01-11,2021-02-06,Operational,3150737.59,equipment.csv
4316,44,Ultrasound Machine,Fresenius,2022-04-10,2023-08-07,Under Maintenance,4319284.27,equipment.csv
