inventory_id,hospital_id,medication_id,quantity_available,reorder_level,supplier,last_stock_update,source_file
10454,48,55,1985,412,Revital Healthcare,2026-06-17,pharmacy_inventory.csv
10455,48,128,4081,201,Mission for Essential Drugs,2026-06-09,pharmacy_inventory.csv
10456,48,143,2155,348,Harleys Limited,2026-05-16,pharmacy_inventory.csv
10457,48,89,360,348,Revital Healthcare,2026-06-14,pharmacy_inventory.csv
10458,48,240,247,152,KEMSA,2026-06-21,pharmacy_inventory.csv
10459,48,107,2552,174,Surgipharm,2026-05-07,pharmacy_inventory.csv
10460,48,139,408,291,Surgipharm,2026-05-30,pharmacy_inventory.csv
10461,48,74,4939,174,Harleys Limited,2026-04-07,pharmacy_inventory.csv
10462,48,141,617,243,Harleys Limited,2026-06-09,pharmacy_inventory.csv
10463,48,289,3655,307,Phillips Healthcare,2026-05-30,pharmacy_inventory.csv
10464,48,23,2465,321,Revital Healthcare,2026-05-18,pharmacy_inventory.csv
10465,48,45,540,319,Phillips Healthcare,2026-05-31,pharmacy_inventory.csv
10466,48,157,1343,244,Lab & Allied,2026-04-15,pharmacy_inventory.csv
10467,48,78,2344,106,Mission for Essential Drugs,2026-06-05,pharmacy_inventory.csv
10468,48,236,3344,323,Surgipharm,2026-06-22,pharmacy_inventory.csv
10469,48,290,1862,334,Phillips Healthcare,2026-04-01,pharmacy_inventory.csv
10470,48,216,1285,183,KEMSA,2026-05-31,pharmacy_inventory.csv
10471,48,279,3732,200,Medisel Kenya,2026-06-04,pharmacy_inventory.csv
10472,48,195,2469,123,Phillips Healthcare,2026-05-20,pharmacy_inventory.csv
10473,48,95,3779,387,KEMSA,2026-06-01,pharmacy_inventory.csv
10474,48,159,1718,347,Mission for Essential Drugs,2026-04-08,pharmacy_inventory.csv
10475,48,51,2629,454,Phillips Healthcare,2026-06-07,pharmacy_inventory.csv
10476,48,196,2839,176,Surgipharm,2026-04-14,pharmacy_inventory.csv
10477,48,37,4601,386,Lab & Allied,2026-06-06,pharmacy_inventory.csv
10478,48,278,212,290,Medisel Kenya,2026-05-13,pharmacy_inventory.csv
10479,48,248,604,446,Revital Healthcare,2026-05-14,pharmacy_inventory.csv
10480,48,219,248,321,Surgipharm,2026-04-25,pharmacy_inventory.csv
10481,48,181,4852,383,Revital Healthcare,2026-04-04,pharmacy_inventory.csv
10482,48,124,4372,291,Lab & Allied,2026-04-29,pharmacy_inventory.csv
10483,48,161,4795,155,Revital Healthcare,2026-05-02,pharmacy_inventory.csv
10484,48,129,1282,309,Mission for Essential Drugs,2026-04-23,pharmacy_inventory.csv
10485,48,103,253,158,Medisel Kenya,2026-05-03,pharmacy_inventory.csv
10486,48,212,2716,454,Surgipharm,2026-04-13,pharmacy_inventory.csv
10487,48,64,2326,286,Medisel Kenya,2026-06-24,pharmacy_inventory.csv
10488,48,225,4139,499,Harleys Limited,2026-05-04,pharmacy_inventory.csv
10489,48,209,2479,404,Revital Healthcare,2026-04-30,pharmacy_inventory.csv
10490,48,213,581,384,Mission for Essential Drugs,2026-06-16,pharmacy_inventory.csv
10491,48,10,577,308,Revital Healthcare,2026-04-17,pharmacy_inventory.csv
10492,48,217,2390,268,Mission for Essential Drugs,2026-06-13,pharmacy_inventory.csv
10493,48,100,100,480,Harleys Limited,2026-04-27,pharmacy_inventory.csv
10494,48,105,2781,404,Mission for Essential Drugs,2026-06-02,pharmacy_inventory.csv
10495,48,201,683,140,Mission for Essential Drugs,2026-06-23,pharmacy_inventory.csv
10496,48,197,307,423,Harleys Limited,2026-04-30,pharmacy_inventory.csv
10497,48,274,4286,408,Surgipharm,2026-04-12,pharmacy_inventory.csv
10498,48,247,3102,173,Phillips Healthcare,2026-05-18,pharmacy_inventory.csv
10499,48,292,999,324,Medisel Kenya,2026-05-28,pharmacy_inventory.csv
10500,48,3,2130,485,KEMSA,2026-05-08,pharmacy_inventory.csv
10501,48,135,2755,412,Medisel Kenya,2026-04-22,pharmacy_inventory.csv
10502,48,148,4983,307,Harleys Limited,2026-05-22,pharmacy_inventory.csv
10503,48,246,4687,121,Medisel Kenya,2026-04-09,pharmacy_inventory.csv
10504,48,62,2495,438,Revital Healthcare,2026-05-05,pharmacy_inventory.csv
10505,48,42,2830,491,Lab & Allied,2026-04-28,pharmacy_inventory.csv
10506,48,260,3287,380,Phillips Healthcare,2026-05-19,pharmacy_inventory.csv
10507,48,266,4642,466,Mission for Essential Drugs,2026-05-18,pharmacy_inventory.csv
10508,48,220,1824,219,Lab & Allied,2026-05-09,pharmacy_inventory.csv
10509,48,166,4,308,KEMSA,2026-06-16,pharmacy_inventory.csv
10510,48,2,976,470,Surgipharm,2026-06-02,pharmacy_inventory.csv
10511,48,180,3114,181,Phillips Healthcare,2026-05-19,pharmacy_inventory.csv
10512,48,147,4817,358,Lab & Allied,2026-04-28,pharmacy_inventory.csv
10513,48,44,1730,286,Mission for Essential Drugs,2026-04-14,pharmacy_inventory.csv
10514,48,185,4227,432,KEMSA,2026-06-02,pharmacy_inventory.csv
10515,48,16,3243,150,Mission for Essential Drugs,2026-04-22,pharmacy_inventory.csv
10516,48,244,1878,305,Surgipharm,2026-06-27,pharmacy_inventory.csv
10517,48,232,2188,191,Lab & Allied,2026-04-18,pharmacy_inventory.csv
10518,48,268,4202,165,Lab & Allied,2026-05-06,pharmacy_inventory.csv
10519,48,88,92,370,Lab & Allied,2026-04-21,pharmacy_inventory.csv
10520,48,41,2611,128,Harleys Limited,2026-05-28,pharmacy_inventory.csv
10521,48,84,4078,136,Revital Healthcare,2026-04-30,pharmacy_inventory.csv
10522,48,130,3069,198,Phillips Healthcare,2026-05-29,pharmacy_inventory.csv
10523,48,6,1342,354,Lab & Allied,2026-05-10,pharmacy_inventory.csv
10524,48,150,1606,247,Revital Healthcare,2026-06-06,pharmacy_inventory.csv
10525,48,15,3351,185,Lab & Allied,2026-05-05,pharmacy_inventory.csv
10526,48,174,3193,145,Surgipharm,2026-06-04,pharmacy_inventory.csv
10527,48,249,4561,337,Lab & Allied,2026-05-18,pharmacy_inventory.csv
10528,48,241,3802,339,Revital Healthcare,2026-06-18,pharmacy_inventory.csv
10529,48,267,2439,142,Revital Healthcare,2026-06-24,pharmacy_inventory.csv
10530,48,208,2823,392,Surgipharm,2026-06-21,pharmacy_inventory.csv
10531,48,234,4790,289,KEMSA,2026-06-15,pharmacy_inventory.csv
10532,48,294,2317,118,KEMSA,2026-05-06,pharmacy_inventory.csv
10533,48,21,3789,454,Mission for Essential Drugs,2026-06-05,pharmacy_inventory.csv
10534,48,91,1842,188,Lab & Allied,2026-06-24,pharmacy_inventory.csv
10535,48,252,307,436,Lab & Allied,2026-06-21,pharmacy_inventory.csv
10536,48,170,168,237,Surgipharm,2026-06-14,pharmacy_inventory.csv
10537,48,65,2369,207,Mission for Essential Drugs,2026-06-24,pharmacy_inventory.csv
10538,48,281,3872,165,Lab & Allied,2026-05-28,pharmacy_inventory.csv
10539,48,61,3539,219,Revital Healthcare,2026-05-29,pharmacy_inventory.csv
10540,48,243,2229,240,Surgipharm,2026-06-13,pharmacy_inventory.csv
10541,48,97,3858,420,KEMSA,2026-05-02,pharmacy_inventory.csv
10542,48,198,2254,137,Surgipharm,2026-05-28,pharmacy_inventory.csv
10543,48,1,263,129,Lab & Allied,2026-05-25,pharmacy_inventory.csv
10544,48,58,4967,156,Lab & Allied,2026-04-12,pharmacy_inventory.csv
10545,48,71,4401,326,Mission for Essential Drugs,2026-06-17,pharmacy_inventory.csv
10546,48,178,384,288,Harleys Limited,2026-05-02,pharmacy_inventory.csv
10547,48,46,386,153,Phillips Healthcare,2026-04-16,pharmacy_inventory.csv
10548,48,11,4566,382,Revital Healthcare,2026-06-09,pharmacy_inventory.csv
10549,48,183,4144,105,Phillips Healthcare,2026-04-08,pharmacy_inventory.csv
10550,48,30,531,219,Lab & Allied,2026-04-26,pharmacy_inventory.csv
10551,48,276,4670,293,KEMSA,2026-05-07,pharmacy_inventory.csv
10552,48,39,1570,424,Mission for Essential Drugs,2026-05-30,pharmacy_inventory.csv
10553,48,70,562,390,Phillips Healthcare,2026-05-06,pharmacy_inventory.csv
10554,48,85,2669,307,Lab & Allied,2026-04-06,pharmacy_inventory.csv
10555,48,47,802,467,Medisel Kenya,2026-04-27,pharmacy_inventory.csv
10556,48,8,3252,189,Lab & Allied,2026-04-06,pharmacy_inventory.csv
10557,48,33,4090,405,KEMSA,2026-05-03,pharmacy_inventory.csv
10558,48,199,4054,486,Phillips Healthcare,2026-05-04,pharmacy_inventory.csv
10559,48,271,3848,322,Revital Healthcare,2026-05-31,pharmacy_inventory.csv
10560,48,14,2418,118,Harleys Limited,2026-06-27,pharmacy_inventory.csv
10561,48,154,473,245,Lab & Allied,2026-05-18,pharmacy_inventory.csv
10562,48,144,4455,104,Medisel Kenya,2026-05-17,pharmacy_inventory.csv
10563,48,116,2393,441,Phillips Healthcare,2026-06-13,pharmacy_inventory.csv
10564,48,273,4092,380,Lab & Allied,2026-05-13,pharmacy_inventory.csv
10565,48,297,140,483,Mission for Essential Drugs,2026-04-14,pharmacy_inventory.csv
10566,48,146,433,480,Phillips Healthcare,2026-03-30,pharmacy_inventory.csv
10567,48,287,1081,108,KEMSA,2026-06-06,pharmacy_inventory.csv
10568,48,192,3270,407,Phillips Healthcare,2026-04-12,pharmacy_inventory.csv
10569,48,81,2765,122,KEMSA,2026-06-27,pharmacy_inventory.csv
10570,48,121,1162,163,Lab & Allied,2026-04-07,pharmacy_inventory.csv
10571,48,224,2015,290,Mission for Essential Drugs,2026-05-05,pharmacy_inventory.csv
10572,48,214,4074,279,Lab & Allied,2026-06-03,pharmacy_inventory.csv
10573,48,288,3189,348,Mission for Essential Drugs,2026-05-04,pharmacy_inventory.csv
10574,48,190,55,459,Lab & Allied,2026-05-18,pharmacy_inventory.csv
10575,48,265,1892,456,Phillips Healthcare,2026-06-26,pharmacy_inventory.csv
10576,48,235,4746,221,Revital Healthcare,2026-04-25,pharmacy_inventory.csv
10577,48,138,630,185,KEMSA,2026-04-28,pharmacy_inventory.csv
10578,48,32,1454,473,Phillips Healthcare,2026-04-08,pharmacy_inventory.csv
10579,48,270,1646,145,Mission for Essential Drugs,2026-04-23,pharmacy_inventory.csv
10580,48,68,4483,154,Revital Healthcare,2026-05-13,pharmacy_inventory.csv
10581,48,18,2272,187,Surgipharm,2026-06-17,pharmacy_inventory.csv
10582,48,253,2419,231,Surgipharm,2026-05-12,pharmacy_inventory.csv
10583,48,54,4790,286,Revital Healthcare,2026-05-29,pharmacy_inventory.csv
10584,48,165,4986,338,KEMSA,2026-04-16,pharmacy_inventory.csv
10585,48,169,2066,323,Mission for Essential Drugs,2026-04-08,pharmacy_inventory.csv
10586,48,283,2923,309,Phillips Healthcare,2026-04-11,pharmacy_inventory.csv
10587,48,119,2552,467,Revital Healthcare,2026-04-30,pharmacy_inventory.csv
10588,48,245,792,184,Harleys Limited,2026-05-06,pharmacy_inventory.csv
10589,48,226,4485,323,Lab & Allied,2026-05-25,pharmacy_inventory.csv
10590,48,188,2989,182,Harleys Limited,2026-06-20,pharmacy_inventory.csv
10591,48,118,2475,378,Revital Healthcare,2026-04-13,pharmacy_inventory.csv
10592,48,69,2309,359,Revital Healthcare,2026-06-22,pharmacy_inventory.csv
10593,48,82,2239,414,KEMSA,2026-06-22,pharmacy_inventory.csv
10594,48,242,3005,206,Phillips Healthcare,2026-05-07,pharmacy_inventory.csv
10595,48,164,1266,199,Mission for Essential Drugs,2026-04-11,pharmacy_inventory.csv
10596,48,280,3321,345,Lab & Allied,2026-04-04,pharmacy_inventory.csv
10597,48,171,1476,281,Revital Healthcare,2026-05-01,pharmacy_inventory.csv
10598,48,80,2848,293,Surgipharm,2026-06-11,pharmacy_inventory.csv
10599,48,233,3643,460,Surgipharm,2026-04-06,pharmacy_inventory.csv
10600,48,57,3451,495,Lab & Allied,2026-06-07,pharmacy_inventory.csv
10601,48,25,1677,478,Surgipharm,2026-05-31,pharmacy_inventory.csv
10602,48,175,1004,396,Medisel Kenya,2026-06-25,pharmacy_inventory.csv
10603,48,73,1033,344,Medisel Kenya,2026-06-17,pharmacy_inventory.csv
10604,48,295,4772,393,Lab & Allied,2026-04-13,pharmacy_inventory.csv
10605,48,133,2691,473,Phillips Healthcare,2026-06-25,pharmacy_inventory.csv
10606,48,131,4810,138,KEMSA,2026-05-08,pharmacy_inventory.csv
10607,48,229,2195,489,Medisel Kenya,2026-05-14,pharmacy_inventory.csv
10608,48,291,1692,434,KEMSA,2026-05-22,pharmacy_inventory.csv
10609,48,204,4158,452,Revital Healthcare,2026-05-07,pharmacy_inventory.csv
10610,48,134,766,197,Medisel Kenya,2026-04-21,pharmacy_inventory.csv
10611,48,193,3332,276,Harleys Limited,2026-04-07,pharmacy_inventory.csv
10612,48,36,2105,275,Phillips Healthcare,2026-06-06,pharmacy_inventory.csv
10613,48,176,2339,467,Lab & Allied,2026-05-17,pharmacy_inventory.csv
10614,48,172,2958,289,Mission for Essential Drugs,2026-05-07,pharmacy_inventory.csv
10615,48,104,294,460,Revital Healthcare,2026-05-03,pharmacy_inventory.csv
10616,48,19,4225,260,KEMSA,2026-03-30,pharmacy_inventory.csv
10617,48,40,529,166,Surgipharm,2026-05-19,pharmacy_inventory.csv
10618,48,152,2058,197,Harleys Limited,2026-05-09,pharmacy_inventory.csv
10619,48,132,2675,386,Medisel Kenya,2026-05-25,pharmacy_inventory.csv
10620,48,203,1306,230,KEMSA,2026-04-08,pharmacy_inventory.csv
10621,48,151,4389,167,Phillips Healthcare,2026-04-19,pharmacy_inventory.csv
10622,48,261,2655,302,Harleys Limited,2026-05-25,pharmacy_inventory.csv
10623,48,20,3340,229,Lab & Allied,2026-04-05,pharmacy_inventory.csv
10624,48,222,3749,441,Medisel Kenya,2026-05-02,pharmacy_inventory.csv
10625,48,231,4435,374,Lab & Allied,2026-04-29,pharmacy_inventory.csv
10626,48,31,127,469,Surgipharm,2026-06-25,pharmacy_inventory.csv
10627,48,106,3658,299,Mission for Essential Drugs,2026-05-06,pharmacy_inventory.csv
10628,48,53,1426,280,Surgipharm,2026-06-15,pharmacy_inventory.csv
10629,49,201,4618,130,Revital Healthcare,2026-04-27,pharmacy_inventory.csv
10630,49,58,1455,125,Revital Healthcare,2026-06-10,pharmacy_inventory.csv
10631,49,2,567,169,Surgipharm,2026-06-22,pharmacy_inventory.csv
10632,49,57,510,177,Mission for Essential Drugs,2026-05-10,pharmacy_inventory.csv
10633,49,66,4898,317,Revital Healthcare,2026-04-17,pharmacy_inventory.csv
10634,49,227,2535,257,Lab & Allied,2026-06-05,pharmacy_inventory.csv
10635,49,200,407,447,Surgipharm,2026-06-13,pharmacy_inventory.csv
10636,49,260,1851,356,Phillips Healthcare,2026-05-04,pharmacy_inventory.csv
10637,49,265,1010,452,KEMSA,2026-04-11,pharmacy_inventory.csv
10638,49,252,1631,447,Mission for Essential Drugs,2026-04-29,pharmacy_inventory.csv
10639,49,98,4546,178,Phillips Healthcare,2026-04-04,pharmacy_inventory.csv
10640,49,40,3778,135,Surgipharm,2026-05-28,pharmacy_inventory.csv
10641,49,204,3559,390,Harleys Limited,2026-05-22,pharmacy_inventory.csv
10642,49,18,937,341,Mission for Essential Drugs,2026-05-13,pharmacy_inventory.csv
10643,49,238,119,462,Revital Healthcare,2026-04-25,pharmacy_inventory.csv
10644,49,43,2724,339,Phillips Healthcare,2026-04-23,pharmacy_inventory.csv
10645,49,55,2666,198,Mission for Essential Drugs,2026-05-16,pharmacy_inventory.csv
10646,49,297,1868,389,Harleys Limited,2026-05-18,pharmacy_inventory.csv
10647,49,12,4280,403,Medisel Kenya,2026-05-11,pharmacy_inventory.csv
10648,49,85,4031,168,Lab & Allied,2026-06-13,pharmacy_inventory.csv
10649,49,28,4702,225,Phillips Healthcare,2026-05-07,pharmacy_inventory.csv
10650,49,158,867,369,Phillips Healthcare,2026-04-23,pharmacy_inventory.csv
10651,49,97,1336,400,Phillips Healthcare,2026-04-16,pharmacy_inventory.csv
10652,49,91,3077,234,Medisel Kenya,2026-05-18,pharmacy_inventory.csv
10653,49,266,2388,474,Lab & Allied,2026-06-13,pharmacy_inventory.csv
10654,49,275,613,351,Lab & Allied,2026-06-10,pharmacy_inventory.csv
10655,49,193,1402,177,Phillips Healthcare,2026-05-28,pharmacy_inventory.csv
10656,49,59,420,353,Harleys Limited,2026-05-20,pharmacy_inventory.csv
10657,49,9,895,389,Mission for Essential Drugs,2026-05-02,pharmacy_inventory.csv
10658,49,133,3612,292,Lab & Allied,2026-05-25,pharmacy_inventory.csv
10659,49,219,4057,292,Surgipharm,2026-04-20,pharmacy_inventory.csv
10660,49,30,322,297,Lab & Allied,2026-05-03,pharmacy_inventory.csv
10661,49,130,1284,239,KEMSA,2026-05-23,pharmacy_inventory.csv
10662,49,122,830,255,KEMSA,2026-05-28,pharmacy_inventory.csv
10663,49,24,1054,222,Lab & Allied,2026-06-11,pharmacy_inventory.csv
10664,49,78,2837,309,Revital Healthcare,2026-04-24,pharmacy_inventory.csv
10665,49,231,3108,347,Medisel Kenya,2026-06-14,pharmacy_inventory.csv
10666,49,218,2138,329,KEMSA,2026-06-23,pharmacy_inventory.csv
10667,49,21,1732,108,Revital Healthcare,2026-04-26,pharmacy_inventory.csv
10668,49,243,1998,312,Medisel Kenya,2026-06-06,pharmacy_inventory.csv
10669,49,236,4773,287,Medisel Kenya,2026-04-18,pharmacy_inventory.csv
10670,49,145,4204,225,Harleys Limited,2026-06-07,pharmacy_inventory.csv
10671,49,196,1471,228,Revital Healthcare,2026-05-21,pharmacy_inventory.csv
10672,49,290,3639,307,Lab & Allied,2026-06-21,pharmacy_inventory.csv
10673,49,176,3977,226,Harleys Limited,2026-06-22,pharmacy_inventory.csv
10674,49,258,3124,198,Medisel Kenya,2026-04-02,pharmacy_inventory.csv
10675,49,291,2351,194,Lab & Allied,2026-04-19,pharmacy_inventory.csv
10676,49,175,2088,288,Medisel Kenya,2026-04-05,pharmacy_inventory.csv
10677,49,287,3904,495,Revital Healthcare,2026-04-05,pharmacy_inventory.csv
10678,49,245,4760,325,Revital Healthcare,2026-04-21,pharmacy_inventory.csv
10679,49,281,638,366,Mission for Essential Drugs,2026-05-20,pharmacy_inventory.csv
10680,49,215,616,493,Surgipharm,2026-05-23,pharmacy_inventory.csv
10681,49,129,2370,382,Mission for Essential Drugs,2026-05-07,pharmacy_inventory.csv
10682,49,112,83,464,Lab & Allied,2026-06-23,pharmacy_inventory.csv
10683,49,150,2071,158,Phillips Healthcare,2026-06-06,pharmacy_inventory.csv
10684,49,89,3433,343,Surgipharm,2026-04-24,pharmacy_inventory.csv
10685,49,159,2261,310,Revital Healthcare,2026-06-15,pharmacy_inventory.csv
10686,49,48,4081,498,Harleys Limited,2026-05-30,pharmacy_inventory.csv
10687,49,92,4705,198,Revital Healthcare,2026-04-21,pharmacy_inventory.csv
10688,49,226,2408,388,Mission for Essential Drugs,2026-05-14,pharmacy_inventory.csv
10689,49,67,238,356,Medisel Kenya,2026-06-23,pharmacy_inventory.csv
10690,49,288,4817,233,Revital Healthcare,2026-04-17,pharmacy_inventory.csv
10691,49,286,2504,374,KEMSA,2026-04-30,pharmacy_inventory.csv
10692,49,199,2187,145,Lab & Allied,2026-06-21,pharmacy_inventory.csv
10693,49,95,1296,241,Harleys Limited,2026-05-18,pharmacy_inventory.csv
10694,49,100,1579,161,Lab & Allied,2026-05-22,pharmacy_inventory.csv
10695,49,166,3333,489,Phillips Healthcare,2026-04-03,pharmacy_inventory.csv
10696,49,174,4835,238,Lab & Allied,2026-04-15,pharmacy_inventory.csv
10697,49,186,3085,295,Phillips Healthcare,2026-06-23,pharmacy_inventory.csv
10698,49,38,4552,176,Medisel Kenya,2026-04-19,pharmacy_inventory.csv
10699,49,278,3387,313,Phillips Healthcare,2026-05-03,pharmacy_inventory.csv
10700,49,273,455,412,Phillips Healthcare,2026-06-10,pharmacy_inventory.csv
10701,49,203,1245,181,Revital Healthcare,2026-06-16,pharmacy_inventory.csv
10702,49,249,231,398,Phillips Healthcare,2026-06-26,pharmacy_inventory.csv
10703,49,224,483,191,KEMSA,2026-05-27,pharmacy_inventory.csv
10704,49,106,2736,339,Medisel Kenya,2026-04-28,pharmacy_inventory.csv
10705,49,154,657,350,Phillips Healthcare,2026-06-10,pharmacy_inventory.csv
10706,49,198,1683,195,Phillips Healthcare,2026-04-06,pharmacy_inventory.csv
10707,49,119,2151,495,Mission for Essential Drugs,2026-05-22,pharmacy_inventory.csv
10708,49,29,5,111,Harleys Limited,2026-05-04,pharmacy_inventory.csv
10709,49,242,3220,229,KEMSA,2026-03-30,pharmacy_inventory.csv
10710,49,77,3508,442,Harleys Limited,2026-06-07,pharmacy_inventory.csv
10711,49,101,4820,226,Harleys Limited,2026-05-06,pharmacy_inventory.csv
10712,49,147,362,189,KEMSA,2026-04-03,pharmacy_inventory.csv
10713,49,79,2724,282,KEMSA,2026-05-26,pharmacy_inventory.csv
10714,49,213,4666,401,Phillips Healthcare,2026-05-11,pharmacy_inventory.csv
10715,49,110,737,145,Phillips Healthcare,2026-04-20,pharmacy_inventory.csv
10716,49,139,906,338,Lab & Allied,2026-04-10,pharmacy_inventory.csv
10717,49,220,14,298,Surgipharm,2026-06-03,pharmacy_inventory.csv
10718,49,247,1338,337,Harleys Limited,2026-06-01,pharmacy_inventory.csv
10719,49,7,4785,261,Revital Healthcare,2026-06-23,pharmacy_inventory.csv
10720,49,80,3208,484,Medisel Kenya,2026-05-07,pharmacy_inventory.csv
10721,49,42,665,215,Surgipharm,2026-05-07,pharmacy_inventory.csv
10722,49,136,4166,220,Phillips Healthcare,2026-05-30,pharmacy_inventory.csv
10723,49,34,4317,297,KEMSA,2026-03-30,pharmacy_inventory.csv
10724,49,140,3261,347,Surgipharm,2026-05-23,pharmacy_inventory.csv
10725,49,153,2613,185,Harleys Limited,2026-04-19,pharmacy_inventory.csv
10726,49,168,3892,259,Harleys Limited,2026-04-07,pharmacy_inventory.csv
10727,49,212,3864,140,Harleys Limited,2026-04-12,pharmacy_inventory.csv
10728,49,93,3320,484,Harleys Limited,2026-06-22,pharmacy_inventory.csv
10729,49,223,443,472,Harleys Limited,2026-06-16,pharmacy_inventory.csv
10730,49,182,316,360,KEMSA,2026-06-25,pharmacy_inventory.csv
10731,49,239,3506,107,Lab & Allied,2026-06-01,pharmacy_inventory.csv
10732,49,123,700,313,Surgipharm,2026-05-16,pharmacy_inventory.csv
10733,49,36,552,404,Harleys Limited,2026-04-10,pharmacy_inventory.csv
10734,49,61,1342,453,KEMSA,2026-05-20,pharmacy_inventory.csv
10735,49,185,569,277,Lab & Allied,2026-05-12,pharmacy_inventory.csv
10736,49,180,1218,480,Lab & Allied,2026-06-22,pharmacy_inventory.csv
10737,49,81,1774,341,Lab & Allied,2026-04-30,pharmacy_inventory.csv
10738,49,1,1303,227,Harleys Limited,2026-05-14,pharmacy_inventory.csv
10739,49,39,259,223,Revital Healthcare,2026-06-19,pharmacy_inventory.csv
10740,49,62,2408,397,Harleys Limited,2026-05-21,pharmacy_inventory.csv
